C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_351.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_351.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_351.jpg, -0.8568916, 1, 0, 4.942033
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_452.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_452.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_452.jpg, -0.7740385, 1, 0, 6.048006
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_556.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_556.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_556.jpg, -0.4777463, 1, 0, 7.208518
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_657.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_657.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_657.jpg, -0.1733151, 1, 0, 8.349903
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_759.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_759.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_759.jpg, 0, 1, 0, 9.46192
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_863.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_863.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_863.jpg, 0, 1, 0, 10.57349
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_56_966.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_56_966.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_56_966.jpg, -0.03993664, 1, 0, 11.50856
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_069.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_069.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_069.jpg, -0.3344948, 1, 0, 12.82803
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_170.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_170.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_170.jpg, -0.2374449, 1, 0, 14.01307
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_272.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_272.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_272.jpg, 0, 1, 0, 14.97342
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_375.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_375.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_375.jpg, 0, 1, 0, 16.10983
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_478.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_478.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_478.jpg, 0, 1, 0, 17.10788
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_578.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_578.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_578.jpg, -0.1042766, 1, 0, 18.17377
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_682.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_682.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_682.jpg, -0.4146875, 1, 0, 19.10715
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_786.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_786.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_786.jpg, -0.6465489, 1, 0, 19.92512
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_887.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_887.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_887.jpg, -0.3458666, 1, 0, 20.94616
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_57_991.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_57_991.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_57_991.jpg, 0, 1, 0, 22.14182
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_092.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_092.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_092.jpg, 0, 1, 0, 23.08201
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_195.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_195.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_195.jpg, 0, 1, 0, 24.07403
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_295.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_295.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_295.jpg, 0, 1, 0, 25.03516
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_400.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_400.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_400.jpg, 0, 1, 0, 25.99285
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_501.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_501.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_501.jpg, 0, 1, 0, 26.93926
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_602.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_602.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_602.jpg, -0.2724281, 1, 0, 27.83897
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_704.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_704.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_704.jpg, -0.5794608, 1, 0, 28.5677
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_806.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_806.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_806.jpg, -0.3441196, 1, 0, 29.38619
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_58_907.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_58_907.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_58_907.jpg, -0.04594692, 1, 0, 30.18753
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_009.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_009.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_009.jpg, 0, 1, 0, 30.18898
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_110.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_110.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_110.jpg, 0, 1, 0, 30.19021
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_211.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_211.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_211.jpg, 0, 1, 0, 30.19011
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_315.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_315.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_315.jpg, 0, 1, 0, 30.19005
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_418.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_418.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_418.jpg, 0, 1, 0, 30.19004
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_518.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_518.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_518.jpg, 0, 1, 0, 30.18988
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_623.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_623.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_623.jpg, 0, 1, 0, 30.19065
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_723.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_723.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_723.jpg, -0.03012368, 1, 0, 30.19011
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_828.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_828.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_828.jpg, -0.3317314, 1, 0, 30.16479
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_33_59_931.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_33_59_931.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_33_59_931.jpg, -0.07025614, 1, 0, 30.19132
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_034.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_034.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_034.jpg, 0, 1, 0, 30.18968
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_138.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_138.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_138.jpg, 0, 1, 0, 30.19009
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_240.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_240.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_240.jpg, -0.1163245, 1, 0, 30.18723
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_343.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_343.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_343.jpg, -0.4091914, 1, 0, 30.15491
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_447.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_447.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_447.jpg, -0.3949313, 1, 0, 30.17833
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_549.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_549.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_549.jpg, -0.09101642, 1, 0, 30.19252
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_652.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_652.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_652.jpg, 0, 1, 0, 30.18923
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_754.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_754.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_754.jpg, 0, 1, 0, 30.18988
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_854.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_854.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_854.jpg, 0, 1, 0, 30.18987
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_00_959.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_00_959.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_00_959.jpg, 0, 1, 0, 30.18987
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_061.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_061.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_061.jpg, 0, 1, 0, 30.18988
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_163.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_163.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_163.jpg, 0, 1, 0, 30.19034
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_265.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_265.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_265.jpg, 0, 1, 0, 30.19017
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_366.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_366.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_366.jpg, 0, 1, 0, 30.19102
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_467.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_467.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_467.jpg, 0, 1, 0, 30.19037
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_567.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_567.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_567.jpg, 0, 1, 0, 30.19034
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_669.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_669.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_669.jpg, 0, 1, 0, 30.19033
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_772.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_772.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_772.jpg, -0.2369374, 1, 0, 30.17515
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_874.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_874.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_874.jpg, -0.3348415, 1, 0, 30.17438
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_01_977.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_01_977.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_01_977.jpg, -0.02962155, 1, 0, 30.19052
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_02_081.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_02_081.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_02_081.jpg, 0, 1, 0, 30.18969
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_02_183.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_02_183.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_02_183.jpg, 0, 1, 0, 30.18938
C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\center_2019_06_19_09_34_02_288.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\left_2019_06_19_09_34_02_288.jpg, C:\Users\ctrill.JLRIEU1.001\Desktop\data\IMG\right_2019_06_19_09_34_02_288.jpg, 0, 1, 0, 30.19054
